"year","Region","HabitatType","DepthZone","SID","Reg_SID","Gear","DataSource","FL_cm"
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",29.8759090909091
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",29
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",29.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",29.8
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",29.2
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",30.3415774647887
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",29.9
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",30.4692857142857
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",29.7
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.4
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",31.4675916577725
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",29.5
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",31.6443370786517
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.5
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",30.9540846938453
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.5
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",31.6248333333333
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",32.8896
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.5
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",32.4076595744681
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.8
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",31.9704444444444
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",33.2043103448276
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",32.8415492957746
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.3
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.2
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",33.7495083950991
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.8
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.7
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",33.5916666666667
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.7
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.2
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",34.7914102309576
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.6
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",34.1151627906977
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",35.1045517241379
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.9
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",34.1615
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",35.4681389380851
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",34.78225
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.8
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.8
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.7
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.3
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.4
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",37.57925
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",36.7100547945206
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.5
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",36.5933454545455
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.3
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.3
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.7
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.3
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.8
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.7
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",39
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",39.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",39
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",39
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",39.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",39.8
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",39.3
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",39.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",39.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",41
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",40.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",40.5
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",42.409504095041
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",42.7566923076923
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",41.9
"2018","Alabama","NR","Mid","Central","AL_C","VLL","USA",41.6
"2018","Alabama","NR","Mid","Central","AL_C","VLL","USA",42.5
"2018","Alabama","NR","Mid","Central","AL_C","VLL","USA",42
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",43
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",43
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",43
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",44.944
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",43.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",43.5
"2018","Alabama","NR","Mid","Central","AL_C","VLL","USA",46.2
"2018","Alabama","NR","Mid","Central","AL_C","VLL","USA",46.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",47
"2018","Alabama","NR","Mid","Central","AL_C","VLL","USA",47.3
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",48.6525365853659
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",52.7063
"2018","Alabama","NR","Mid","Central","AL_C","VLL","USA",51.4
"2018","Alabama","NR","Mid","Central","AL_C","VLL","USA",56.6
"2018","Alabama","NR","Deep","Central","AL_C","VLL","USA",58.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",65.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",73.5
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",76.3867788075213
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",79.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",79.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",80.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",80.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",83.7
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",90.1
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",22
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",23.6
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",23.5
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",24
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",24
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",24
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",24.4
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",24.5
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",25.2
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",25.1
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",25.5
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",26
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",26.2
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",26.3
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",27.6
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",27.7
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",26.5
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",27.4
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",29.5
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.4
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.2
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.3
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.5
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.2
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.9
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.5
"2019","Alabama","NR","Mid","Central","AL_C","VLL","USA",27.3
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",29.5
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.6
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.4
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.1
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.9
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.2
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.2
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.9
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.9
"2019","Alabama","NR","Mid","Central","AL_C","VLL","USA",32.5
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.2
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.3
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.4
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.5
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.7
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.9
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.1
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.2
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.4
"2019","Alabama","NR","Mid","Central","AL_C","VLL","USA",33.9
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.6
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.4
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.4
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.3
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35
"2019","Alabama","NR","Mid","Central","AL_C","VLL","USA",35.3
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.3
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.2
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.1
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.1
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.3
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.3
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.7
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.9
"2019","Alabama","NR","Mid","Central","AL_C","VLL","USA",36.1
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.4
"2019","Alabama","AR","Mid","Central","AL_C","VLL","USA",37
"2019","Alabama","NR","Mid","Central","AL_C","VLL","USA",36.7
"2019","Alabama","NR","Mid","Central","AL_C","VLL","USA",36.7
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.1
"2019","Alabama","NR","Mid","Central","AL_C","VLL","USA",37.2
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.3
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.3
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.7
"2019","Alabama","NR","Mid","Central","AL_C","VLL","USA",37.9
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38.4
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38.1
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38.2
"2019","Alabama","NR","Mid","Central","AL_C","VLL","USA",38.4
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38.2
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38.5
"2019","Alabama","AR","Mid","Central","AL_C","VLL","USA",38.4
"2019","Alabama","NR","Mid","Central","AL_C","VLL","USA",38.3
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38.8
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",39
"2019","Alabama","NR","Mid","Central","AL_C","VLL","USA",39.5
"2019","Alabama","NR","Mid","Central","AL_C","VLL","USA",39
"2019","Alabama","AR","Mid","Central","AL_C","VLL","USA",40.2
"2019","Alabama","NR","Mid","Central","AL_C","VLL","USA",39.9
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",39.9
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",40.5
"2019","Alabama","AR","Mid","Central","AL_C","VLL","USA",41.3
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",41.1
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",41.4
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",42
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",44
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",44.3
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",44.6
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",44.7
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",44.5
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.7
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.5
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.9
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.4
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.9
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.5
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.5
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.7
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.7
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38.3
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38.5
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",39
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",40.5
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",41.7
"2019","Alabama","AR","Mid","Central","AL_C","VLL","USA",41.9
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",42.9
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",43
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",44.9
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",46
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",47.6
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",48.4
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",50.2
"2019","Alabama","NR","Mid","Central","AL_C","VLL","USA",51.6
"2019","Alabama","NR","Mid","Central","AL_C","VLL","USA",55.5
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.8
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.6
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38.6
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",39.6
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",41.7
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",44
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",45.3
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",45.3
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",46
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",47.6
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",47.8
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",49
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",50.6
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",52
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",57.5
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",58.6
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",59.6
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.5
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",44.6
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",48
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",48.5
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",50.5
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",54.9
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",55.9
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",70.8
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",51
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",55.8
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",60
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",71.5
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",74.3
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",22.7
"2019","Alabama","AR","Shallow","Central","AL_C","VLL","USA",26.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",27.7
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",29.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",26.8
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",27.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",29.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",29.8
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.5
"2018","Alabama","UknS","Mid","Central","AL_C","VLL","USA",31.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.1
"2018","Alabama","UknS","Mid","Central","AL_C","VLL","USA",32
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.3
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.8
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.2
"2018","Alabama","UknS","Mid","Central","AL_C","VLL","USA",33.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.5
"2018","Alabama","UknS","Mid","Central","AL_C","VLL","USA",34
"2018","Alabama","UknS","Mid","Central","AL_C","VLL","USA",33.9
"2018","Alabama","UknS","Mid","Central","AL_C","VLL","USA",34.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.6
